id,source,target,draft_prediction,refined_prediction
1518,"Kết luận: Nhóm bệnh nhân THA có hình ảnh khuyết xạ trên xạ hình tưới máu cơ tim, vận tốc sóng Sm, Em, chỉ số Em / Am giảm so với nhóm THA không khuyết xạ (p < 0,05).","Conclusions: In the hypertensive disease with perfusion defects in SPECT had lower Sm, Em, Em / Am when compared with patients without perfusion defects in SPECT.","Kết luận: Nhóm bệnh nhân THA có hình ảnh khuyết xạ trên xạ hình tưới máu cơ tim, vận tốc sóng Sm, Em, chỉ số Em / Am giảm so với nhóm THA không khuyết xạ (p < 0.05).","Conclusion: The group of hypertensive patients with defect images on myocardial perfusion imaging, Sm, Em, Em/Am velocities decreased compared to the group of hypertensive patients without defect images (p<0.05)."
1519,"Từ khoá: tăng huyết áp, chức năng tâm trương, siêu âm Doppler xung mô cơ tim","Keywords: Hypertension, Diastolic function, pulsed-wave tissue Doppler echocardiography","Từ khoá: tăng huyết áp, chức năng tâm trương, siêu âm Doppler xung mô cơ tim","Keywords: hypertension, diastolic function, tissue Doppler imaging."
1520,NHẬN XÉT KẾT QUẢ BƯỚC ĐẦU ĐIỀU TRỊ VỠ THÀNH XOANG HÀM TRÊN TRONG GÃY XƯƠNG TẦNG GIỮA MẶT BẰNG KỸ THUẬT NẮN CHỈNH – ĐẶT BÓNG FOLEY TRONG XOANG TÓM TẮT Mục tiêu: 1.,ASSESSMENT OF MAXILLARY SINUS WALL BROKEN TREATMENT IN MID-FACE FRACTURE BY REDUCTION - FOLEY BALLOON INTRASINUS FIXATION Objective: 1.,ĐÁNH GIÁ KẾT QUẢ BƯỚC ĐẦU ĐIỀU TRỊ VỠ THÀNH XOANG HÀM TRÊN TRONG GÃY XƯƠNG TẦNG GIỮA MẶT BẰNG KỸ THUẬT NẮN CHỈNH-ĐẶT BÓNG FOLEY TRONG XOANG TÓM TẮT Mục tiêu: 1.,Objective: 1.
1521,Mô tả các triệu chứng lâm sàng và Xquang của vỡ thành xoang hàm trên.,To give the description of clinical and X-ray of maxillary sinus fracture.,Mô tả các triệu chứng lâm sàng và Xquang của vỡ thành xoang hàm trên.,To describe the clinical and X-ray symptoms of maxillary sinus fracture.
1522,Đánh giá kết quả của việc sử dụng bóng Foley trong điều trị vỡ thành xoang hàm trên trong gãy xương tầng giữa mặt.,To assess the result of using Foley balloon as the role of intrasinus fixation device in sinus wall broken.,Đánh giá kết quả của việc sử dụng bóng Foley trong điều trị vỡ thành xoang hàm trên trong gãy xương tầng giữa mặt.,Evaluate the results of the use of Foley balloon in the treatment of maxillary sinus fractures in midface fractures.
1523,"Nghiên cứu cắt ngang, mô tả.","Cross section, descriptive study.","Nghiên cứu cắt ngang, mô tả.",Cross-sectional descriptive study.
1524,"Kết quả: tốt 15/19 bệnh nhân (78,95%), khá 4/19 (21,05%).","Result: 15/19 (78, 95%) patients were good and fair results in 4/19 (21, 05%) after 10 days of operation.","Kết quả: tốt 15/19 bệnh nhân (78.95%), khá 4/19 (21.05%).","Results: good 15/19 patients (78.95%), fair 4/19 (21.05%)."
1525,"Kiểm tra sau 6 tháng: Tốt 17/19 (89,47%) khá 2/19 (10,53%). Từ khoá: Vỡ xoang hàm trên, bóng Foley cố định trong xoang","Meanwhile these ratios reached at 17/19 (89, 47%) and 2/19 (10, 53%) after 6 months of treatment Keywords: Maxillary sinus fracture, Foley balloon intrasinus fixation.","Kiểm tra sau 6 tháng: Tốt 17/19 (89.47%) khá 2/19 (10.53%) Từ khoá: Vỡ xương hàm trên, bóng Foley cố định trong xoang","Follow-upafter 6 months: Good 17/19 (89.47%), fair 2/19 (10.53%). Keywords: maxillary sinus fracture, internal maxillary sinus drainage"
1526,﻿NHẬN XÉT VỀ KỸ THUẬT CHỌC HÚT NƯỚC ỐI ĐỂ NUÔI CẤY TÓM TẮT Nghiên cứu trên 438 thai phụ được chọc hút nước ối để nuôi cấy nhằm phát hiện các bất thường của nhiễm sắc thể gây các dị tật của thai nhi tại Bệnh viện Phụ sản Hà Nội và Bệnh viện Phụ sản Trung ương.,COMMENT ON TECHNIC OF AMNIOCENTESIS AND MANAGEMENT THE FETAL CHROMOSOMAL ABNORMALITIES IN NATIONAL OBSTETRIC GYNECOLOGY HOSPITAL AND IN HANOI OBSTETRIC GYNECOLOGY HOSPITAL FROM 1/2008 TO 6/2009 The descriptive study on 438 women amniocentesis and amniotic cell culture for detection of chromosomal abnormalities may cause fetal malformations in National Obstetric and Gynecology Hospital and in Hanoi Obstetric and Gynecology Hospital period from 1/1/2008 30/6/2009.,EVALUATION OF TECHNIQUE OF AMNIOTIC CELLS CULTURE FOR PREGNANCY DIAGNOSIS IN HANOI OBSTETRIC AND GYNECOLOGY HOSPITAL AND NATIONAL OBSTETRIC AND GYNECOLOGY HOSPITAL Study on 438 pregnant women were amniocentesis to detect chromosomal abnormalities causing fetal malformations at Hanoi Obstetric and Gynecology Hospital and National Obstetric and Gynecology Hospital.,EVALUATION OF TECHNIQUE OF AMNIOTIC CELLS CULTURE FOR PREGNANCY DIAGNOSIS IN HANOI OBSTETRIC AND GYNECOLOGY HOSPITAL AND NATIONAL OBSTETRIC AND GYNECOLOGY HOSPITAL Study on 438 pregnant women were amniocentesis to detect chromosomal abnormalities causing fetal malformations at Hanoi Obstetric and Gynecology Hospital and National Obstetric and Gynecology Hospital.
1527,"Kết quả: kỹ thuật chọc hút nước ối khá an toàn, kỹ thuật này được thực hiện một lần duy nhất ở 97,3% số thai phụ, chỉ có 2,1%, thai phụ phải chọc 2 lần; 0,7% thai phụ phải hẹn lại để chọc ối sau 1-2 tuần, thời gian thực hiện kỹ thuật ngắn (5 phút ở 92,7% số thai phụ), thời gian nằm viện là 2 giờ sau chọc ối; tỷ lệ biến chứng thấp (chỉ có 1 thai phụ bị sẩy thai chiếm 0,2%).","Results: the technique of amniocentesis are relatively safe, this technique is performed only once in 97.3% of women and 2.1% of pregnant women have to 2 pnction; 0.7% of pregnant women have rebooked to amniocentesis after 1 - 2 weeks, while the technical implementation in short time (5 minutes in 92.7% of women), length of hospital stay was 2 hours after amniocentesis; low complication rate (only 0.2%).","Kết quả: kỹ thuật chọc hút nước ối khá an toàn, kỹ thuật này được thực hiện một lần duy nhất ở 97.3% số thai phụ, chỉ có 2.1%, thai phụ phải chọc 2 lần; 0.7% thai phụ phải hẹn lại để chọc ối sau 1-2 tuần, thời gian thực hiện kỹ thuật ngắn (5 phút ở 92.7% số thai phụ), thời gian nằm viện là 2 giờ sau chọc ối; tỷ lệ biến chứng thấp (chỉ có 1 thai phụ bị sẩy thai chiếm 0.2%).","Results: The technique of amniotic fluid aspiration was relatively safe, the technique was performed onlyonce in 97.3% of pregnant women, only 2.1% of pregnant women had to be aspirated twice; 0.7% of pregnant women had to be scheduled for another amniotic fluid aspiration after 1-2 weeks, the duration of the technique was short (5 minutes in 92.7% of pregnant women), the duration of hospital stay was 2 hoursafter amniotic fluid aspiration; the complication rate was low (only 1 pregnancy loss accounted for 0.2%)."
1528,"Kết quả xử trí các thai bất thường nhiễm sắc thể khi chọc ối: tỷ lệ bất thường nhiễm sắc thể là 8,2%, trong đó 6,4% phải đình chỉ thai nghén; 1,8% chuyển tuyến để theo dõi và điều trị tiếp.","Results management of fetal chromosomal abnormalities: proportion of chromosomal abnormalities was 8.2%, including 6.4% to abortion; 1.8% referral for monitoring and further treatment.","Kết quả xử trí các thai bất thường nhiễm sắc thể khi chọc ối: tỷ lệ bất thường nhiễm sắc thể là 8.2%, trong đó 6.4% phải đình chỉ thai nghén; 1.8% chuyển tuyến để theo dõi và điều trị tiếp.","The results of management of chromosomal abnormalities when amniocentesis: the rate of chromosomal abnormalities was 8.2%, of which 6.4% had to terminate pregnancy; 1.8% transferred to follow-up and treatment."
1529,"Kết luận: kỹ thuật chọc hút nước ối để phát hiện bất thường nhiễm sắc thể thai nhi khá an toàn, tỷ lệ biến chứng thấp, đa số các trường hợp thai nhi đã được chẩn đoán bất thường nhiễm sắc thể thì thường phải xử trí bằng đình chỉ thai nghén.","Conclusion: the technique of amniocentesis to detect abnormal fetal chromosomes are relatively safe, low complication rate, the majority of cases have been diagnosed fetal chromosomal abnormalities often have to manage by abortion.","Kết luận: kỹ thuật chọc hút nước ối để phát hiện bất thường nhiễm sắc thể thai nhi khá an toàn, tỷ lệ biến chứng thấp, đa số các trường hợp thai nhi đã được chẩn đoán bất thường nhiễm sắc thể thì thường phải xử trí bằng đình chỉ thai nghén.","Conclusion: The technique of amniocentesis to detect fetal chromosomal abnormalities is quite safe, the complication rate is low, mostcases of fetal chromosomal abnormalities have to be managed by termination of pregnancy."
1530,"Từ khoá: chọc ối, nuôi cấy tế bào ối, xử trí thai bất thường nhiễm sắc thể","Keyword: amniocentesis, amniotic cell culture, management the fetal chromosomal abnormalities","Từ khoá: chọc ối, nuôi cấy tế bào ối, xử trí thai bất thường nhiễm sắc thể","Keywords: amniocentesis, amniotic cell culture, management of fetal chromosomal abnormalities"
1531,"ĐÁNH GIÁ BƯỚC ĐẦU CẢI BIÊN ĐƯỜNG MỔ QUANH QUẦNG VÚ TÓM TẮT Mục tiêu: Các đường mổ chính trong phẫu thuật nâng ngực là đường nếp lằn vú, quanh quầng vú và đường nách.","BREAST AUGMENTATION WITH SILICONE - GEL IMPLANTS USING PERIAREOLAR INCISION WITH PURSE STRING SUTURE WITH LESS VISIBLE SCAR Objectives: three main approaches used in breast augmentation were inframammary, periareolar and axillary approach.","EVALUATION OF THE EARLY RESULTS OF BREAST AUGMENTATION SURGERY WITH IMPLANT UNDER THE PECTORALIS MUSCLES IN VIETDUC HOSPITAL Objectives: The main incisions in breast augmentation surgery are pectoral line, periareolar and axillary.","EVALUATION OF THE EARLY RESULTS OF BREAST AUGMENTATION SURGERY WITH IMPLANT UNDER THE PECTORALIS MUSCLES IN VIETDUC HOSPITAL Objectives: The main incisions in breast augmentation surgery are pectoral line, periareolar and axillary."
1532,"Từ khoá: nâng ngực, đường quần vú, khâu purse-string","Keywords: breast augmentation, periareolar incision, purse - string suture","Từ khoá: nâng ngực, đường quần vú, khâu purse-string","Keywords: breast augmentation, periareolar incision, purse-string suture"
1533,Sẹo sau phẫu thuật luôn là yếu tố cần được xem xét.,Scars after surgery always should be considered.,Sẹo sau phẫu thuật luôn là yếu tố cần được xem xét.,Postoperative scarring is always a factor to be considered.
1534,"Trong nghiên cứu này, chúng tôi đánh giá kỹ thuật sử dụng đường mổ quanh quầng vú với mũi khâu vòng purse-string nhằm dấu sẹo dưới chân núm vú trong phẫu thuật nâng ngực.","In this report, we evaluated our technique using periareolar approach with purse - string suture to hide the scars under the nipples in breast augmentation.","Trong nghiên cứu này, chúng tôi đánh giá kỹ thuật sử dụng đường mổ quanh quầng vú với mũi khâu vòng purse-string nhằm dấu sẹo dưới chân núm vú trong phẫu thuật nâng ngực.","In this study, we evaluated the technique of using a circumareolar incision with a purse-string suture to hide the scarunder the areola in breast augmentation."
1535,Thời gian phẫu thuật khoảng 1h45 cho cả 2 bên ngực.,The surgical time was 1 hour and 45 minutes for both sides.,Thời gian phẫu thuật khoảng 1h45 cho cả 2 bên ngực.,Operation time was about 1h45 for bothsides.
1536,﻿NGHIÊN CỨU ĐẶC ĐIỂM SIÊU ÂM DOPPLER MẠCH TÓM TẮT Mục tiêu: Nghiên cứuđặc điểm siêu âm Doppler mạch và lâm sàng ở bệnh nhân suy tĩnh mạch chi dưới.,STUDYING CHARACTERISTIC PULSE DOPPLER ULTRASOUND AND CLINICAL OF CHRONIC VENOUS INSUFFICIENCY OF THE LOWER EXTREMITIES Purpose: Studying characteristic pulse Doppler ultrasound and clinical of chronic venous insufficiency of the lower extremities.,NGHIÊN CỨU ĐẶC ĐIỂM SIÊU ÂM DOPPLER MẠCH TÓM TẮT Mục tiêu: Nghiên cứu đặc điểm siêu âm Doppler mạch và lâm sàng ở bệnh nhân suy tĩnh mạch chi dưới.,RESEARCH CHARACTERISTICS OF DOPPLER VEIN ULTRASOUND AND CLINICAL SYMPTOMS IN PATIENTS WITH LOWER EXTREMITIES VENOUS INSUFFICIENCY Objective: Research characteristics of Doppler vein ultrasound and clinical symptoms in patients with lower extremities venous insufficiency.
1537,"Kết luận: Bệnh nhân suy tĩnh mạch chi dưới có tuổi trung bình cao, nữ giới mắc nhiều hơn, các yếu tố nguy cơ hay gặp là: liên quan đến nghề nghiệp, sinh con và béo phì.","Conclusion: Patients with chronic venous insufficiency of the lower extremities have a high averange age, women get sick more, the common rick factors: relating to the profession, childbirth, obesity.","Conclusion: Patients with lower extremity venous insufficiency have a high average age, women are more affected, common risk factors are related to occupation, childbirth and obesity.","Conclusion: Patients with lower extremity venous insufficiency have a high average age, women are more affected, common risk factors are related to occupation, childbirth and obesity."
1538,Các thông số siêu âm cho thấy giãn tĩnh mạch nông và xuất hiện dòng trào ngược > 1s.,Doppler ultrasound parameters showed: varicose veins and appear reflux time >1 sec.,Các thông số siêu âm cho thấy giãn tĩnh mạch nông và xuất hiện dòng trào ngược > 1s.,The ultrasound parameters showed varicose veins and reflux > 1s.
1539,Từ khoá: Suy tĩnh mạch mạn tính chi dưới; Giãn tĩnh mạch; Siêu âm Doppler mạch.,"Keywords: Chronic venous insufficiency, Varicose veins, Pulse Doppler ultrasound.","Từ khoá: Suy tĩnh mạch mạn tính chi dưới, giãn tĩnh mạch, siêu âm Doppler mạch.","Keywords: Chronic venous insufficiency of the lower extremities, varicose veins, Doppler ultrasound."
